Type,Name,Title,Link,Author,AuthorGH,ScreenshotUrl,Description,SP2019,Categories,ColumnTypes,Tokens,Operators,Actions,Features,Classes
View,reorder-expand-board-items,Reorder and Expand Board Items,https://github.com/pnp/List-Formatting/tree/master/view-samples/reorder-expand-board-items,André Lage,aaclage,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/reorder-expand-board-items/assets/screenshot.gif,This sample allow users to manage card order in Board Views and also enables expanding and collapsing images. This sample has the option 'Move to Top' that allows users to move cards to the top of the board view as a way to rearrange card positions.,,Icons|Inline Editing,,@now,Number,setValue,columnFormatterReference|hideSelection,ms-bgColor-white|ms-fontColor-neutralPrimary|ms-fontColor-neutralSecondary|sp-card-borderHighlight|sp-card-container|sp-card-subContainer|sp-card-displayColumnContainer|sp-card-label|sp-card-content|sp-card-boldText|sp-card-highlightedContent|sp-card-formatterRef|sp-card-container-noPadding|sp-card-subContainer-borderRadius
View,request-sign-off,Request Sign-off,https://github.com/pnp/list-formatting/tree/master/view-samples/request-sign-off,Lincoln DeMaris|Todd Baginski,ldemaris,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/request-sign-off/assets/screenshot.png,This sample provides a custom view to focus on files within a document library that need to be approved. A Power Automate flow is included to request sign-off (and to launch that flow directly from the view). This format provides a better visual indication of where documents are in the approval process.,,Provisioning|Icons|Power Automate,,@now,toLocaleString|toLocaleDateString,defaultClick|executeFlow|editProps,hideSelection|hideColumnHeader|rowFormatter,ms-bgColor-neutralLighter|ms-bgColor-yellow|ms-bgColor-redDark|ms-bgColor-green|ms-borderColor-neutralLight|ms-borderColor-redDark|ms-fontColor-neutralPrimary|ms-fontColor-redDark|ms-fontWeight-semibold|ms-fontWeight-bold|ms-fontSize-xl|ms-fontSize-l|ms-fontSize-s|sp-row-button
View,resource-catalog,Resource Catalog Sample,https://github.com/pnp/list-formatting/tree/master/view-samples/resource-catalog,Todd Baginski|Lincoln DeMaris,TBag,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/resource-catalog/assets/screenshot.png,"SharePoint lists are excellent places to store information. This example demonstrates how to use a custom SharePoint list to implement a marketing resources catalog. This sample defines a custom view to bring focus to the status of items in the resource catalog. It also provides a better visual experience by displaying all the data in an easy to read format by using icons, colors, and profile pictures.",,Icons,,@currentWeb,toLocaleDateString,,hideSelection|hideColumnHeader|rowFormatter,ms-bgColor-neutralLighter|ms-borderColor-neutralLight|ms-fontWeight-semibold|ms-font-xl|ms-font-m|ms-fontSize-sPlus
View,retail-accounts,Retail Accounts,https://github.com/pnp/list-formatting/tree/master/view-samples/retail-accounts,Todd Baginski|Lincoln DeMaris,TBag,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/retail-accounts/assets/screenshot.png,"SharePoint lists are excellent places to store information. This example demonstrates how to use a custom SharePoint list to manage retail stores. This sample defines a custom view to bring focus to the status of store locations. It also provides a better visual experience by displaying all the data in an easy to read format by using icons, colors, and Bing maps.",,Icons,,,Number,defaultClick,hideSelection|hideColumnHeader|rowFormatter,ms-bgColor-neutralLighter|ms-bgColor-redDark|ms-bgColor-green|ms-borderColor-neutralLight|ms-borderColor-neutralLighter|ms-fontColor-themePrimary|ms-fontColor-white|ms-fontWeight-bold|ms-fontWeight-light|ms-fontSize-su|ms-fontSize-xl|ms-fontSize-mPlus|ms-fontSize-m
View,risk-score-rowclass,Risk Score Indicator,https://github.com/pnp/list-formatting/tree/master/view-samples/risk-score-rowclass,S Merchant,sohailmerchant,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/risk-score-rowclass/assets/screenshot.png,"A number column is evaluated against tiers of values to provide colors corresponding to score ranges. ",,,Number,,,,additionalRowClass,ms-bgColor-yellow|ms-bgColor-orangeLighter|ms-bgColor-red|ms-bgColor-green|ms-fontColor-white
View,roll-dice,Roll Dice,https://github.com/pnp/List-Formatting/tree/master/view-samples/roll-dice,André Lage,aaclage,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/roll-dice/assets/screenshot.gif,This sample format provides a simulation of a game where a random number (between 1 and 6) is generated and displayed as a die. The value makes the progress bar advance with the associated emoji until the value 0 is reached and the winner emoji appears.,,Inline Editing,,@now,Number|length,setValue,inlineEditField|hideSelection|hideColumnHeader|rowFormatter,ms-bgColor-red|ms-fontColor-white|ms-fontColor-red|ms-fontWeight-semibold|ms-fontSize-32|ms-fontSize-20|ms-fontSize-10|sp-css-backgroundColor-red
View,rota-css-table,Staff Rota Shifts with CSS Table,https://github.com/pnp/list-formatting/tree/master/view-samples/rota-css-table,Ariel Kropp,arielkropp,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/rota-css-table/assets/screenshot.png,This sample demonstrates creating a Rota Shifts table using CSS Table layout by using rowFormatter to customise the entire display of a row.,,,,,join,,hideSelection|hideColumnHeader|rowFormatter,ms-bgColor-themePrimary|ms-fontColor-white|ms-font-m|sp-row-card
View,ryg-status-rowclass,RYG Status,https://github.com/pnp/list-formatting/tree/master/view-samples/ryg-status-rowclass,S Merchant,sohailmerchant,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/ryg-status-rowclass/assets/screenshot.png,"A status column is evaluated to provide colors corresponding to status. This format uses the values Red, Yellow, Green, and Amber but you could easily extend this to fit your own color-coded system by adding or removing nested conditions.",,,,,,,additionalRowClass,ms-bgColor-yellow|ms-bgColor-orangeLighter|ms-bgColor-red|ms-bgColor-green|ms-fontColor-white
View,search-page-link-tiles,Links to Search Page,https://github.com/pnp/List-Formatting/tree/master/view-samples/search-page-link-tiles,Tetsuya Kawahara,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/search-page-link-tiles/assets/screenshot.png,"This sample demonstrates displaying links to the search page. When you open the search page, it displays the search results where the query registered in the Query column of the item has been executed.",,Gallery|Grouped|Icons|Inline Editing|Hover Cards,,@currentWeb|@group.fieldData|@me,substring|indexOf|appendTo|removeFrom,defaultClick|setValue,hideSelection|customCardProps|groupProps|headerFormatter,ms-bgColor-neutralLighter|ms-bgColor-themeLighter--hover|ms-bgColor-themeLighter--hover|ms-fontColor-neutralPrimary|ms-fontColor-neutralTertiaryAlt|ms-fontColor-themePrimary|ms-fontColor-themePrimary|ms-font-l
View,search-within-tags,Search Within Tags,https://github.com/pnp/List-Formatting/tree/master/view-samples/search-within-tags,André Lage,aaclage,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/search-within-tags/assets/screenshot.gif,This sample demonstrates using inlineEditField to enable searching for a word against tags (choice column) within a list item.,,Icons|Inline Editing,,,toLowerCase|indexOf|length|substring|lastIndexOf|appendTo,setValue,inlineEditField|hideSelection|hideColumnHeader|rowFormatter,sp-field-severity--good|sp-field-underline|sp-field-borderBottomDashed
View,shopping-cart,Shopping Cart,https://github.com/pnp/list-formatting/tree/master/view-samples/shopping-cart,Sudeep Ghatak,sudeepghatak,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/shopping-cart/assets/screenshot.png,"The JSON template is designed for an online shopping cart. It displays items within the cart, including product details, pricing, shipping information, and user interactions like adding or removing items.",,Inline Editing,,,,setValue,hideSelection|hideColumnHeader|rowFormatter,
View,speed-dial,Speed Dial,https://github.com/pnp/list-formatting/tree/master/view-samples/speed-dial,Anand Ragav,anandragav,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/speed-dial/assets/screenshot.png,"This sample creates a speed dial list for your team members/contacts, that you can list as a tab in your teams channel and/or display on your Team SharePoint site, to get quick access to your contacts through Teams call, chat and email.",,Icons,,,,,hideSelection|rowFormatter,ms-bgColor-neutralLight--hover|ms-bgColor-neutralLighterAlt|ms-fontColor-themePrimary--hover|ms-fontColor-black
View,stat-comparison-chart,Stat Comparison Chart,https://github.com/pnp/list-formatting/tree/master/view-samples/stat-comparison-chart,Anoop Tatti,anoopt,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/stat-comparison-chart/assets/screenshot.png,Format a list view into a chart that shows a comparison between two entities against various attributes,,Hover Cards|Icons,,@rowIndex,toLowerCase,,customCardProps|directionalHint|hideSelection|hideColumnHeader|rowFormatter,ms-bgColor-red|ms-bgColor-redDark--hover|ms-bgColor-blueDark--hover|ms-bgColor-blue|ms-fontColor-white|ms-fontColor-red|ms-fontColor-blue|ms-fontSize-28|ms-fontSize-20|ms-bgColor-black|ms-bgColor-yellow--hover|ms-fontColor-black|ms-fontColor-black--hover
View,status-blocks,Status Blocks,https://github.com/pnp/list-formatting/tree/master/view-samples/status-blocks,Eric Skaggs,skaggej,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/status-blocks/assets/screenshot.png,This sample demonstrates basic row display with conditional logic to adjust the background-color based on a Status field.,,,,,,defaultClick,hideSelection|hideColumnHeader|rowFormatter,sp-row-card|sp-row-listPadding|sp-row-title
View,status-rowclass,Status Row Class,https://github.com/pnp/list-formatting/tree/master/view-samples/status-rowclass,Lincoln DeMaris,ldemaris,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/status-rowclass/assets/screenshot.png,This sample applies a class to the entire row based on the value of a choice field using additionalRowClass to conditionally apply the severity classes.,,,,,,,additionalRowClass,sp-field-severity--blocked|sp-field-severity--good|sp-field-severity--low|sp-field-severity--warning
View,sticky-notes-board,Sticky Notes Board,https://github.com/pnp/List-Formatting/tree/master/view-samples/sticky-notes-board,Tetsuya Kawahara,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/sticky-notes-board/assets/screenshot.gif,This sample demonstrates how to display sticky notes in a Board View.,,Icons|Inline Editing|Hover Cards|Board,,,,defaultClick|setValue,inlineEditField|customCardProps|directionalHint|hideSelection,ms-bgColor-white|ms-fontColor-neutralPrimary--hover|ms-fontColor-neutralSecondary|ms-fontColor-neutralSecondaryAlt|ms-fontColor-neutralQuaternary|sp-css-backgroundColor-BgCoral30|sp-css-backgroundColor-BgGold60|sp-css-backgroundColor-BgMintGreen30|sp-css-backgroundColor-BgLightPurple30
View,student-class-learning-tracker,Student & Class Learning Tracker,https://github.com/pnp/list-formatting/tree/master/view-samples/student-class-learning-tracker,Hubert Lam,z3019494,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/student-class-learning-tracker/assets/screenshot.gif,This sample transforms your list into a learning tracker.,,Icons|Inline Editing|Hover Cards|Grouped,,@group.fieldData|@me|@now|@group.count,length|padStart|indexOf|toLocaleString|toLocaleDateString|getDate|getMonth|getYear|getUserImage,setValue|executeFlow|share|editProps,hideSelection|hideColumnHeader|rowFormatter|groupProps|headerFormatter|forEach|inlineEditField|defaultHoverField,ms-bgColor-grey|ms-bgColor-neutralQuaternary--hover|ms-bgColor-themeDark--hover|ms-bgColor-themePrimary|ms-fontColor-black|ms-fontColor-neutralPrimary|ms-fontColor-white|ms-fontColor-white--hover|ms-fontSize-m|ms-fontWeight-semibold|sp-css-backgroundColor-BgCoral|sp-css-backgroundColor-BgCoral|sp-css-backgroundColor-BgCoral30--hover|sp-css-backgroundColor-BgCornflowerBlue|sp-css-backgroundColor-BgCyan|sp-css-backgroundColor-BgDarkPink|sp-css-backgroundColor-BgDustRose|sp-css-backgroundColor-BgGold|sp-css-backgroundColor-BgMintGreen|sp-css-backgroundColor-BgMintGreen|sp-css-backgroundColor-BgMintGreen30--hover|sp-css-backgroundColor-BgSage|sp-css-backgroundColor-BgViolet|sp-css-backgroundColor-blue|sp-css-backgroundColor-disabledBackground|sp-css-backgroundColor-disabledText|sp-css-backgroundColor-errorBackground|sp-css-backgroundColor-errorBackground|sp-css-backgroundColor-neutralBackground|sp-css-backgroundColor-neutralLighterAlt|sp-css-backgroundColor-successBackground|sp-css-backgroundColor-warningBackground|sp-css-borderTop-successBorder|sp-css-borderTop-successBorder|sp-css-borderTop-warningBorder|sp-css-borderTop-warningBorder|sp-css-color-CoralFont|sp-css-color-CornflowerBlueFont|sp-css-color-CyanFont|sp-css-color-DustRoseFont|sp-css-color-errorFont|sp-css-color-GoldFont|sp-css-color-MintGreenFont|sp-css-color-neutralFont|sp-css-color-SageFont|sp-css-color-VioletFont|sp-css-color-WhiteText|sp-css-color-WhiteText|sp-css-color-WhiteText|sp-field-fontSizeSmall|sp-row-button|sp-row-button|sp-row-card|sp-row-listPadding|sp-css-backgroundColor-BgDarkRed|sp-css-backgroundColor-BgBrown|sp-css-backgroundColor-BgGreen|sp-css-backgroundColor-BgBlue|sp-css-color-WhiteFont|ms-bgColor-neutralLight|ms-fontColor-neutralTertiaryAlt|ms-fontWeight-bold|sp-row-title
View,tabs,Tabs,https://github.com/pnp/List-Formatting/tree/master/view-samples/tabs,André Lage,aaclage,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/tabs/assets/screenshot.gif,This sample creates tabs with associated content. Users can then navigate between tabs. This sample is intended to display content within a SharePoint page (using the lists webpart) to provide a more interactive and user friendly approach.,,Icons|Inline Editing,,,indexOf,setValue,hideSelection|hideColumnHeader|rowFormatter,ms-fontWeight-bold|ms-fontSize-24|ms-fontSize-18
View,team-poll,Team Poll,https://github.com/pnp/List-Formatting/tree/master/view-samples/team-poll,Chris Kent,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/view-samples/team-poll/assets/screenshot.png,This sample combines a couple of lists and a few formats to demonstrate creating an application using view formatting. The end result is a configurable poll that end users can submit their choices too and view grouped results.,,Charts|Icons|Inline Editing|Hover Cards|CommandBar Customization|Grouped,,@rowIndex|@group.count,indexOf|substring,setValue,forEach|inlineEditField|customCardProps|beakStyle|hideSelection|hideColumnHeader|rowFormatter|groupProps|headerFormatter,ms-bgColor-neutralTertiary|ms-bgColor-neutralLight--hover|ms-bgColor-neutralLighter|ms-bgColor-neutralLighter--hover|ms-bgColor-white|ms-borderColor-neutralSecondary--hover|ms-borderColor-neutralTertiary|ms-borderColor-neutralLight|ms-borderColor-neutralLighter|ms-borderColor-white|ms-fontColor-themePrimary|ms-fontColor-themeDark--hover|ms-fontColor-neutralDark|ms-fontColor-neutralPrimary|ms-fontColor-neutralPrimary--hover|ms-fontColor-neutralSecondary|ms-fontColor-white|ms-fontWeight-semibold|ms-fontSize-l|ms-fontSize-m|ms-fontSize-s|ms-bgColor-themeLighter
